SaleID,price
150451,1062.06608746521
150452,4336.333056758366
150453,9782.607590129732
150454,7143.8994095301605
150455,7011.587728146037
150456,17787.922265030706
150457,162.49354726216288
150458,10426.354249430633
150459,10143.249404593436
150460,4423.018789130018
150461,1298.5611304382978
150462,8112.7049886473005
150463,2936.9126966107406
150464,6827.386402906635
150465,11532.72059932828
150466,1838.5283804548433
150467,12904.941763594052
150468,5344.592372568356
150469,4706.686352260163
150470,1896.8532258511057
150471,4035.8169047561637
150472,11324.023125660615
150473,2772.4370523524603
150474,962.069053758542
150475,626.8431652671067
150476,878.7066307830113
150477,5431.037117963989
150478,751.2704189208973
150479,1378.9018045702587
150480,5260.863816660975
150481,1400.271282215609
150482,1184.1488429562676
150483,2535.6257300564953
150484,186.69601401054533
150485,1737.1085400814484
150486,716.9470519070861
150487,1009.4256328899199
150488,1151.52589715802
150489,1158.7045903872697
150490,9213.596245649947
150491,9758.853922497688
150492,-165.50609614187985
150493,4169.894603987582
150494,14953.612990340685
150495,7563.9073132895655
150496,2268.4299332174046
150497,3595.230015611318
150498,68586.79207908057
150499,9397.665580877736
150500,3802.6101891934013
150501,10035.971613785376
150502,8687.36874946812
150503,15056.77654378078
150504,289.9435650651913
150505,4601.427911266718
150506,2447.0266744228365
150507,2086.4544527198846
150508,1287.1849837891807
150509,8448.254422616548
150510,3528.16268555783
150511,2147.139976194497
150512,6527.471153017383
150513,955.691103121102
150514,642.591754006751
150515,573.2428199678671
150516,176.64374048357595
150517,829.9977574099133
150518,2029.25384670477
150519,3983.1708928310863
150520,5456.260683296523
150521,8727.243556045054
150522,17958.049484935244
150523,22440.486053148645
150524,2841.2669891304595
150525,13181.387780378911
150526,904.7507072717309
150527,1254.8406181905843
150528,7804.814328829044
150529,2996.808085389821
150530,7847.09317194533
150531,6450.081597297862
150532,6910.671247973238
150533,1516.9123283533418
150534,14685.207651365417
150535,12801.14152162417
150536,5974.389282808166
150537,392.01483325622604
150538,2236.917151852859
150539,10700.3759534615
150540,14704.023921168646
150541,9101.520265628877
150542,1337.2792367002032
150543,10462.59585373157
150544,7272.520172119974
150545,793.9762133749333
150546,4418.817216540914
150547,2171.9669169534136
150548,1821.8433515612771
150549,-5.136859669889562
150550,2803.1151177214556
150551,30814.827545845794
150552,6318.365595617565
150553,1849.564613237065
150554,8665.17560649561
150555,4378.0487580801355
150556,76.01814276928701
150557,5322.3697455647325
150558,3115.4491789956073
150559,5945.0744086519635
150560,2606.2734297943116
150561,2857.165941671054
150562,1024.205035029257
150563,8051.002284063711
150564,14490.902876546446
150565,2128.6568364464338
150566,3837.443808518903
150567,1256.1518070256636
150568,919.1990673149227
150569,7575.70898502335
150570,1468.297134268151
150571,14546.864161571639
150572,2059.333914675608
150573,11990.511026559556
150574,11736.780773139693
150575,2045.4255554266063
150576,1454.6308014876558
150577,644.0083760544612
150578,14111.566493684868
150579,206.64808835983212
150580,4548.565385276885
150581,27862.312782359284
150582,4385.654117694623
150583,2688.8759274246213
150584,122.78671208140912
150585,825.71328299057
150586,12586.793051544983
150587,3959.443187846402
150588,-84.3751095887332
150589,4975.2026365880765
150590,12563.943392995407
150591,11800.672304420777
150592,1210.0544771027805
150593,14803.693140643587
150594,1823.3408976889443
150595,23365.82626832234
150596,1626.1353249783995
150597,6144.729617660304
150598,5440.1864238104345
150599,11.605199661902729
150600,8470.802597861099
150601,1649.564160619117
150602,18531.362062049986
150603,10422.93416449669
150604,2148.761151350345
150605,1890.816684917855
150606,354.33767217230354
150607,4551.291345337474
150608,1507.7881175866141
150609,946.6131133527487
150610,1502.8028695668097
150611,1696.504740831798
150612,7731.5427796255335
150613,869.4890469035147
150614,28982.286887696097
150615,702.417856920205
150616,10037.877152949766
150617,604.9333271701888
150618,1690.910736295894
150619,14117.21164199911
150620,3582.6469296512246
150621,7238.439491122368
150622,9455.9025196254
150623,9582.703038374219
150624,208.88054942652056
150625,4708.109191718919
150626,3080.622051566188
150627,6883.7328424751095
150628,280.0152780730773
150629,441.4241269457446
150630,5313.507831134204
150631,13163.955903783608
150632,478.62453833025774
150633,6429.020964873862
150634,8748.423478351875
150635,2602.7725280076447
150636,6012.225593194289
150637,807.357833333357
150638,13732.899363796385
150639,6136.199313504384
150640,160.12503476018216
150641,20301.218875737617
150642,9615.600610463693
150643,5818.225603638809
150644,24230.210124253146
150645,19366.19126921579
150646,12082.0222847481
150647,3197.557264319157
150648,4449.283616758621
150649,356.24488597801246
150650,4693.654431191428
150651,1359.5539400861715
150652,26829.642882233664
150653,1513.0590968202748
150654,3830.0173174282345
150655,3335.3196988726663
150656,1035.654343419294
150657,13157.137889269125
150658,1426.3938943696382
150659,8502.173973050638
150660,1070.8390272439965
150661,-87.0612558391376
150662,7334.666697858678
150663,3013.022418147279
150664,10315.966391676762
150665,108.55394745149157
150666,1337.4351253986347
150667,5463.035907205209
150668,3951.5219044769938
150669,5341.165848299633
150670,6496.72391842239
150671,4467.630022417197
150672,2055.117334268747
150673,4485.433438997137
150674,19651.831209980457
150675,4572.001991692105
150676,1525.3629554733482
150677,451.30852976199026
150678,2191.0538305313585
150679,4074.5975898937163
150680,2271.7209740977733
150681,26436.720955769706
150682,2488.0104092401234
150683,6812.494079266328
150684,2195.653625437652
150685,817.267706287879
150686,16225.900512692362
150687,3059.465286328043
150688,1877.54153472202
150689,1112.5773027823288
150690,693.6811269762455
150691,13274.57354671483
150692,75.1808371170999
150693,5382.636913989448
150694,4366.166936633971
150695,8313.773924263294
150696,1359.1659649047294
150697,2236.5084969824265
150698,49155.27713290006
150699,968.4607321789383
150700,26589.208633399903
150701,218.7138177300952
150702,8948.70981388145
150703,13341.105317796995
150704,461.09906081287204
150705,1336.1345415458572
150706,12016.3052834236
150707,4572.314390223787
150708,1317.3212426458613
150709,1783.1392772910988
150710,10350.272696999587
150711,4469.992740611773
150712,6860.41798150524
150713,6979.485828484402
150714,135.96725461599843
150715,19444.64096210288
150716,461.3964739327621
150717,45451.19960539521
150718,9254.592221805164
150719,521.680056500653
150720,6001.102253375762
150721,3383.523175601847
150722,2648.051296690183
150723,3637.61525538646
150724,1349.744226802285
150725,1064.7052226451538
150726,1440.0090551353853
150727,10702.58836317
150728,31146.12857831563
150729,3067.7504701020753
150730,5822.175114399866
150731,6198.0738367089
150732,13694.581094231402
150733,4119.13116081898
150734,3265.3194998592035
150735,5443.0323657473755
150736,2818.9090104107604
150737,24368.661243799383
150738,14492.316498854527
150739,1827.4586275224299
150740,510.41967265328265
150741,5150.272819408983
150742,269.4890826440912
150743,624.5741598682138
150744,471.67785425886615
150745,153.53036340947355
150746,2314.737224367266
150747,1175.1213337814886
150748,10286.22382507515
150749,1155.395661446386
150750,1341.8291840038855
150751,6404.457484350248
150752,74501.98609816487
150753,8070.329040948094
150754,1142.4915649858344
150755,1317.3477173075707
150756,11195.873552028987
150757,23010.001318633687
150758,65499.773182983365
150759,-157.52250096272778
150760,1119.6170382075775
150761,3665.1251914767004
150762,230.17508240907873
150763,12354.926021093575
150764,9518.479245626842
150765,2684.2167572709873
150766,2098.4819405326907
150767,2836.4425951725602
150768,179.4849252679297
150769,3246.9057520296924
150770,793.4575067941465
150771,1388.9702440370813
150772,-196.61484115244514
150773,1690.1365316042247
150774,3251.9087008851834
150775,2985.9235528367967
150776,2227.4781900299677
150777,15334.396401896816
150778,483.29413789243824
150779,1885.1764344899896
150780,14965.218740372164
150781,3784.3480689835305
150782,33888.03626915636
150783,912.7219798706191
150784,114.84526704031448
150785,11270.87467767146
150786,7513.207236589134
150787,65.57091252267647
150788,19240.624827425974
150789,3109.6574003010323
150790,2793.617440356581
150791,7511.906857522832
150792,1917.4669043031977
150793,2587.051774456614
150794,5637.002674361415
150795,3219.3499931150777
150796,9323.074498963924
150797,3847.384433611737
150798,1722.8381333869509
150799,7680.358395748684
150800,2097.970163905258
150801,6561.297444757388
150802,836.9843013002027
150803,15043.740119938953
150804,6652.404809069382
150805,2379.09970863134
150806,13449.81877806293
150807,5388.206964491493
150808,15811.013996206768
150809,2288.3047795176494
150810,-5.3778563640049715
150811,1165.9379591611764
150812,1114.8913983994605
150813,896.1453415263098
150814,1418.0459409923133
150815,1655.7660909531317
150816,1669.0666609577302
150817,22504.201128547997
150818,7151.362051910821
150819,657.194900489418
150820,9603.294664045321
150821,7122.0374866504735
150822,80.94002400831945
150823,1957.9615733705607
150824,1974.073776167822
150825,3473.111751311967
150826,3492.301813033699
150827,13206.339640962004
150828,11840.76909521184
150829,6077.795603458634
150830,1910.9417992578042
150831,1171.9220760680066
150832,8041.656554981929
150833,4626.726528015893
150834,7129.812884229426
150835,4215.88769563962
150836,144.4422567362465
150837,818.7616094365537
150838,542.2057530452039
150839,6498.941244369604
150840,6314.4826023834985
150841,1468.131847304032
150842,141.06259387690457
150843,3195.357910233527
150844,2518.6471316567217
150845,5395.463948656138
150846,7558.0516108057345
150847,1467.1749673881707
150848,6659.458972569945
150849,1265.7563118940143
150850,11388.55162506973
150851,14531.497567192238
150852,15459.858498645075
150853,2706.069815242267
150854,448.9191833508983
150855,2854.0212267868983
150856,1539.2694197142955
150857,1338.6321424872267
150858,59.8805753482427
150859,11483.055024211526
150860,1294.0052087903553
150861,442.44926277126444
150862,1428.382845683222
150863,2975.1127893915987
150864,4242.182039724054
150865,8565.47255108687
150866,474.7172816843399
150867,20178.99044652113
150868,154.248285674855
150869,2811.712691136629
150870,725.0749491760789
150871,3222.765961486645
150872,1473.3303223643961
150873,-155.07951936220448
150874,666.6477817717717
150875,2841.5927719807696
150876,1669.794514236107
150877,963.0249139440971
150878,4336.981737851585
150879,10224.564572559231
150880,849.817473092102
150881,383.5597761930195
150882,21583.71617191458
150883,1121.261561946022
150884,25036.434069402043
150885,15493.548119311998
150886,538.2324669662765
150887,7503.658031927346
150888,952.672646530075
150889,1542.2327187103492
150890,5230.962212307552
150891,3681.122302730897
150892,1417.108464783985
150893,1139.777086315966
150894,7180.469864682777
150895,57.943508077566165
150896,2836.607999659083
150897,17185.996738697842
150898,10055.485217680945
150899,158.07079043576945
150900,6277.974300342509
150901,2782.005916022331
150902,378.2994007731262
150903,35448.79806553031
150904,1435.2523317277498
150905,1910.125477068849
150906,8740.284697321425
150907,1063.7880446795402
150908,3414.310061259164
150909,318.46164069087905
150910,874.4740095731969
150911,6568.182299998754
150912,5642.859119201645
150913,5588.473459652952
150914,3646.3311837214633
150915,437.66764206241356
150916,1749.9057181046248
150917,9653.076868588876
150918,4231.21330726334
150919,776.5489843012274
150920,2851.3729374540894
150921,2014.5624916933168
150922,2993.734652624676
150923,1544.2137561063594
150924,6277.33443003823
150925,-71.61676099594607
150926,2398.184501431952
150927,3407.488337230825
150928,22959.272456663093
150929,3368.1753057048686
150930,13924.996656356061
150931,7189.567629211597
150932,397.6255987228638
150933,8284.288802486692
150934,1545.4273254630073
150935,6352.145745478587
150936,2226.4535292312817
150937,529.0944876185565
150938,1504.0577391716365
150939,130.66249520646258
150940,5877.393370831146
150941,6346.354590963103
150942,4020.76866181293
150943,1872.8425924326177
150944,11990.511026559556
150945,3604.137026376065
150946,1156.3804773079346
150947,4372.094429529507
150948,5264.716068762336
150949,79175.46837952251
150950,8253.621502941822
150951,6052.6389022288595
150952,519.965320444241
150953,1976.8106468871822
150954,6015.754409798804
150955,8358.318657837062
150956,3072.1998717508077
150957,10039.678489794689
150958,1123.949430709652
150959,1961.7684119053665
150960,10216.982263584992
150961,2002.6819894417972
150962,7016.34078495204
150963,2114.610190152386
150964,1553.533282685238
150965,1061.446261846449
150966,15176.877654158623
150967,4074.859890470721
150968,2231.509096965812
150969,1061.4744463222544
150970,1116.4365916954557
150971,2136.3736275905467
150972,6716.08340294275
150973,9975.805138285303
150974,7107.640464885322
150975,10924.604167492485
150976,399.4234391755366
150977,14567.21397576615
150978,345.7152048651293
150979,269.03249647880443
150980,2504.4868141902007
150981,1464.0608064366443
150982,6246.120311340772
150983,1585.0388177732393
150984,3985.069304205062
150985,35652.070436972004
150986,4584.461408090684
150987,2962.064982629763
150988,-191.7349023051285
150989,11816.682285993882
150990,3246.0494582272713
150991,5623.204581871758
150992,1184.674958696313
150993,811.3595515842028
150994,2006.4905657896602
150995,4243.2722651822605
150996,810.747754658282
150997,5076.781004082113
150998,3182.8266942548676
150999,11510.51888939452
151000,852.4354761339141
151001,-96.63239220975433
151002,2769.6327483114183
151003,321.2587755223278
151004,6615.432351333966
151005,926.9363379805961
151006,5582.876151617624
151007,1717.3614377339106
151008,12237.19941698751
151009,1208.1114204137689
151010,81.51213878005406
151011,4582.116050489954
151012,414.19806357593075
151013,10619.73954800661
151014,17204.010309804547
151015,1187.29885340947
151016,2411.8094536880935
151017,1948.0067284217955
151018,2785.4302001396027
151019,4311.837907429551
151020,1734.5911208448783
151021,917.8989395127585
151022,843.8606554179379
151023,4697.154647004202
151024,14362.419717726902
151025,2280.947406692839
151026,5543.832446758007
151027,7125.56483811497
151028,1912.9694343895799
151029,4971.8757686421395
151030,7361.382208330925
151031,1106.5524837215726
151032,763.0281073093342
151033,14801.067955369228
151034,2990.0897927833958
151035,1882.9920367761677
151036,8.340282910938928
151037,-92.47293570949793
151038,11921.3616588733
151039,432.38145908949383
151040,16849.383990308805
151041,1484.3091786181171
151042,-57.57281828198848
151043,586.9457652234004
151044,2818.253873565666
151045,461.3964739327621
151046,10333.6649731297
151047,1266.1455785361495
151048,5889.228926482679
151049,534.3160691917697
151050,452.6548919730902
151051,19214.525554040534
151052,2187.6493253490034
151053,3169.3716799132517
151054,175.28038653864232
151055,742.0045015025376
151056,-227.917784994074
151057,6032.841514858342
151058,1603.3634668886011
151059,14302.47647144323
151060,4387.318752688236
151061,1673.4451459115062
151062,3937.351383579099
151063,8288.500777026378
151064,7594.633035209792
151065,546.718356143256
151066,17498.32959622098
151067,8407.906612443543
151068,7754.815209341052
151069,470.4269778106902
151070,3167.641982412862
151071,11502.624435650463
151072,2067.659430564196
151073,2005.626009803165
151074,937.9507990477338
151075,14.83492017120403
151076,979.7964832635556
151077,1281.3176450466005
151078,8246.088852383029
151079,2193.903040012163
151080,3895.5870543082674
151081,1082.7394178921145
151082,2737.2770992393503
151083,12087.923577987636
151084,596.798043199369
151085,143.59385862172323
151086,4591.173463534467
151087,32301.517423603455
151088,961.8169530760998
151089,1629.4081043059027
151090,4832.9121859951765
151091,99.76891231053982
151092,1608.3131656508872
151093,9232.415691329252
151094,17418.93178676974
151095,5391.917614440117
151096,446.80367075611287
151097,6111.667117755068
151098,770.9303025422345
151099,3108.0890149586508
151100,3350.749527320909
151101,1381.6133082380975
151102,-183.06907509068566
151103,16302.397840836838
151104,517.1815157396798
151105,918.3014903985356
151106,1392.301836145188
151107,18629.684478871764
151108,1607.1442174734907
151109,2026.512028363487
151110,2191.448099039042
151111,-205.13853555995902
151112,955.5144002580189
151113,5446.707905963758
151114,-127.77375168342323
151115,7119.55248224413
151116,4700.46760022574
151117,10997.055378489884
151118,1319.6403110997303
151119,24648.581305577547
151120,16094.795862603583
151121,4977.066298464428
151122,489.753610081371
151123,2383.9727136004562
151124,7031.560389966067
151125,2649.9810620235266
151126,10088.5477648585
151127,6719.963569789903
151128,8177.937214592417
151129,-136.15939064916242
151130,10700.340555518887
151131,6600.245749741512
151132,4691.5164569260605
151133,2362.0366669530727
151134,8973.66567828176
151135,12446.582831746142
151136,3127.1016124116036
151137,1680.2034950657865
151138,23381.648953294596
151139,7342.814579893958
151140,6165.857688946902
151141,2155.2947200632893
151142,5361.969687134687
151143,1739.5565918692373
151144,1450.9414984164741
151145,11829.623573090324
151146,6683.257209700958
151147,5374.100175436875
151148,862.1075620050871
151149,2010.339199998779
151150,3501.9892316025444
151151,351.8524435160137
151152,2362.295616074407
151153,293.18494270748545
151154,1436.0473286450012
151155,-268.040568306451
151156,11080.111491490525
151157,11448.778131980864
151158,2398.547269098949
151159,481.9482277350914
151160,310.7858855122922
151161,7018.379684936504
151162,662.8820098495859
151163,2342.128167594081
151164,174.40562379503726
151165,1296.356868941542
151166,261.90629655193743
151167,9406.821713573298
151168,5303.277727431076
151169,15861.002333391745
151170,4645.095988724356
151171,11012.770573792975
151172,961.718167159569
151173,1451.9138843364287
151174,2505.420260185526
151175,875.3212976110126
151176,6731.758254082223
151177,2022.0708731148138
151178,549.4826285959654
151179,4595.947665504666
151180,11897.492772670006
151181,6356.145158581138
151182,938.607760829365
151183,3461.4858781797943
151184,8246.395019490508
151185,13069.197526844157
151186,-5.3778563640049715
151187,-124.20166121791283
151188,24901.393173002234
151189,13795.365014752027
151190,1887.1734702200001
151191,1376.4445451798417
151192,3009.9078031764466
151193,984.9822730089546
151194,1778.4047431231465
151195,1229.33797190707
151196,4684.050250564452
151197,485.14555632408235
151198,44.80480744805668
151199,6632.044540639221
151200,7910.00883240121
151201,1477.191784402486
151202,1043.196972805701
151203,2322.2769426686423
151204,8497.115035318679
151205,30412.878944808173
151206,-55.03983865797309
151207,11116.466991923511
151208,9291.311924569516
151209,1076.0899965195472
151210,1016.6014816953649
151211,14265.657602961364
151212,9739.527471215755
151213,11030.62444955003
151214,9921.395317538248
151215,8941.287695018904
151216,8978.149644028521
151217,12905.531679931279
151218,25.00784617978213
151219,7215.288587650675
151220,1007.8303946686168
151221,2736.5683563573284
151222,1490.9664719284556
151223,24538.21183948283
151224,17545.341792060502
151225,1253.5945739889937
151226,1163.7233636134172
151227,10072.983004255595
151228,4319.3893665481955
151229,538.1656832819574
151230,7305.350278791353
151231,2543.6316855520377
151232,10926.107463130109
151233,4181.9164447386165
151234,7198.335100645825
151235,6405.00602435209
151236,2642.583689164379
151237,8791.158138840616
151238,1672.0963725392637
151239,2294.654618720577
151240,12129.34524823037
